cust_id,customer_joining_date,acc_num,acc_status,rel_type,last_txn_date,branch_code,lien,od_limit,credit_score,gender,occupation,seg,risk_prof,kyc_status,aqb,dob,age,txn_count_last_month,total_txn_value,multi_account_holder,tenure_days
CUST101258,2018-05-24,4566787543222094,Active,Secondary,2025-01-05,BR001,33554.19708378047,172982.99784384223,432,M,Merchant,HNI,Low,Rejected,50905.95208936293,1947-06-11,78,15,24016.27,1,2555
CUST114030,2006-05-27,1881594657680385,Active,Primary,2025-05-21,BR001,17012.706480150875,177928.9111114686,677,M,Accountant,Corporate,High,Rejected,34584.27820263847,1997-05-29,28,17,98639.54,0,6935
CUST102384,2021-05-23,5867756129347392,Active,Secondary,2025-05-05,BR001,71629.32534955774,266916.14402874024,339,M,Engineer,Corporate,Medium,Verified,47562.07218448789,1945-06-11,80,29,56159.65,1,1460
CUST102852,2021-05-23,9304059710681183,Active,Secondary,2025-03-05,BR001,2142.6647302203783,21175.13992015129,468,M,Doctor,HNI,High,Rejected,98646.57157969115,1955-06-09,70,11,16611.6,1,1460
CUST107005,2011-05-26,9443576310349758,Active,Primary,2025-03-24,BR001,87502.44759251426,458156.1573325484,808,M,Software Developer,HNI,Medium,Rejected,73244.46123861827,1955-06-09,70,7,94347.29,1,5110
CUST108417,2008-05-26,4538579532393267,Active,Primary,2025-03-25,BR001,2943.354695102229,488801.7855383098,574,M,Engineer,Retail,Medium,Pending,52047.70864542139,1949-06-10,76,6,89812.08,0,6205
CUST111121,2006-05-27,7354193644466068,Active,Primary,2025-03-20,BR001,98940.24861071644,324832.5280954252,560,M,Scientist,Retail,Medium,Rejected,61574.51536639739,1962-06-07,63,24,83267.85,0,6935
CUST110184,2021-05-23,7449846336793082,Active,Joint,2025-03-29,BR001,87863.01916991458,44424.372953123486,398,F,Scientist,Corporate,High,Verified,58841.10301823504,2004-05-27,21,8,56103.3,1,1460
CUST106038,2006-05-27,2681756598682500,Active,Primary,2025-01-29,BR001,35814.10875782376,391608.68415435153,409,F,Accountant,Corporate,Medium,Rejected,13709.122401599834,1966-06-06,59,28,39645.71,1,6935
CUST111300,2005-05-27,9161687835786401,Active,Primary,2025-02-22,BR001,15878.740467737684,419656.90616522136,400,F,Merchant,HNI,Low,Pending,41972.17721243767,1982-06-02,43,21,13340.24,1,7300
CUST112909,2012-05-25,8052860787307807,Active,Secondary,2025-01-10,BR001,8041.250351048013,396132.6480977481,750,F,Merchant,HNI,Low,Verified,74857.8241556497,1995-05-30,30,1,70986.38,1,4745
CUST109948,2017-05-24,8760608085908393,Active,Joint,2025-04-27,BR001,82943.66931171433,130969.94906915366,774,F,Scientist,Retail,High,Rejected,77224.80502857338,1991-05-31,34,9,31064.21,1,2920
CUST104247,2006-05-27,3123841943185808,Active,Secondary,2025-04-03,BR001,78967.82944686883,78900.8199232837,635,F,Doctor,Corporate,Medium,Rejected,62042.24482536553,1999-05-29,26,8,44642.71,1,6935
CUST101387,2011-05-26,9863748413670000,Active,Primary,2025-04-09,BR001,81817.18009468721,334230.3496838165,666,M,Farmer,Retail,Medium,Rejected,69895.40489386246,1981-06-02,44,2,6417.0,0,5110
CUST109071,2019-05-24,3883256178817892,Active,Primary,2025-04-15,BR001,62131.59933909815,358175.696922773,648,M,Merchant,Retail,Medium,Pending,53610.730788853776,1993-05-30,32,17,43642.35,1,2190
CUST106725,2011-05-26,3157266452411602,Active,Primary,2025-03-06,BR001,9590.578557075336,432625.2375554386,470,M,Accountant,Retail,Low,Verified,81280.50055300217,1952-06-09,73,24,35868.17,1,5110
CUST106202,2023-05-23,6422813101842406,Active,Joint,2025-04-08,BR001,31870.25387578334,181685.8315059541,404,F,Entrepreneur,HNI,Medium,Pending,11322.9508397787,1949-06-10,76,24,11020.61,0,730
CUST101005,2018-05-24,2489200123466534,Active,Joint,2025-05-08,BR001,41296.366573227584,381124.8942071836,744,M,Software Developer,Corporate,High,Verified,36992.61275669921,1958-06-08,67,30,49339.53,1,2555
CUST106425,2009-05-26,2516509019680781,Active,Primary,2025-05-03,BR001,70721.64856354351,107974.33514133398,648,M,Merchant,Corporate,High,Rejected,17297.918587489465,1947-06-11,78,27,68995.85,0,5840
CUST104302,2012-05-25,5133589838538860,Active,Primary,2025-04-05,BR001,62716.42686069406,225384.3918011343,344,F,Accountant,Corporate,Medium,Pending,74422.9331574178,1997-05-29,28,25,11122.37,1,4745
CUST112849,2018-05-24,3234746863218212,Active,Secondary,2025-05-06,BR001,82248.02786105772,67559.64408521194,618,M,Entrepreneur,HNI,Medium,Pending,17871.571054948145,1959-06-08,66,28,32146.66,0,2555
CUST110022,2016-05-24,1212471542730689,Active,Primary,2025-05-15,BR001,72471.26184451774,235124.38908130312,500,M,Doctor,Retail,High,Pending,12955.72593078158,1985-06-01,40,29,87921.16,1,3285
CUST110308,2020-05-23,5591814026585085,Active,Joint,2025-05-02,BR001,14332.750370898017,368963.0330761109,812,F,Engineer,HNI,Medium,Pending,35227.77647278976,1996-05-29,29,26,34915.3,1,1825
CUST113437,2018-05-24,6994773713725383,Active,Primary,2025-03-20,BR001,45138.86947165368,133588.15828256687,698,M,Merchant,Corporate,Low,Rejected,97643.89508733986,1983-06-02,42,27,22935.38,1,2555
CUST103261,2008-05-26,9134098648864365,Active,Joint,2025-05-11,BR001,60672.57684838878,235703.9099192386,484,F,Software Developer,Retail,High,Verified,37638.25124116831,1961-06-07,64,23,78947.63,1,6205
CUST107341,2008-05-26,9319470044362805,Active,Joint,2025-04-23,BR001,22974.03392444013,306573.8204705023,454,F,Scientist,Retail,High,Pending,60181.144671931885,1993-05-30,32,23,79950.16,0,6205
CUST111686,2014-05-25,7859136746405640,Active,Joint,2025-01-06,BR001,53536.78320251957,305614.11562482495,600,M,Merchant,HNI,High,Pending,41636.35439384495,1989-05-31,36,12,64465.1,1,4015
CUST113536,2021-05-23,5911849602298980,Active,Secondary,2025-03-15,BR001,72046.20377710939,263870.0609471207,312,M,Entrepreneur,HNI,Medium,Rejected,45824.74890392401,1953-06-09,72,17,30618.27,1,1460
CUST109495,2015-05-25,6225915781986304,Active,Primary,2025-01-16,BR001,85989.00551450076,199995.81619313537,692,F,Merchant,HNI,High,Verified,82023.8189018402,1988-05-31,37,26,17257.57,1,3650
CUST104668,2010-05-26,1109237507812093,Active,Joint,2025-04-06,BR001,24105.746547232087,481765.3885824395,799,F,Artist,HNI,High,Verified,23190.44885076241,1965-06-06,60,2,50760.88,1,5475
CUST110574,2024-05-22,3166284260406950,Active,Joint,2025-05-04,BR001,54243.0155753095,374571.89648145565,500,F,Merchant,Corporate,High,Rejected,55660.12426010599,1985-06-01,40,13,60223.64,1,365
CUST111380,2016-05-24,9686546265164856,Active,Primary,2025-02-12,BR001,21815.70765767653,164938.15565947228,825,F,Farmer,HNI,Low,Rejected,47294.988659662806,1980-06-02,45,4,69318.02,1,3285
CUST100257,2016-05-24,1192626996300632,Active,Joint,2025-03-22,BR001,8482.076434951812,482212.1244310448,375,F,Accountant,Corporate,Low,Verified,63287.60911488569,1982-06-02,43,19,92608.48,1,3285
CUST109879,2017-05-24,1851549135874667,Active,Primary,2025-03-02,BR001,25590.892672692145,254551.11525929972,326,M,Accountant,HNI,Medium,Verified,60449.64370602676,1985-06-01,40,25,26297.49,1,2920
CUST104055,2014-05-25,7514665030562690,Active,Primary,2025-01-29,BR001,76344.86492681596,231712.3469332687,606,F,Doctor,HNI,Medium,Pending,15609.816807068915,1960-06-07,65,22,88349.3,1,4015
CUST106932,2007-05-27,5218826651723571,Active,Joint,2025-01-09,BR001,78732.78627409574,291165.870561544,647,M,Merchant,HNI,Medium,Verified,37101.22231522837,1979-06-03,46,8,63032.57,1,6570
CUST107904,2024-05-22,2563595462131847,Active,Secondary,2025-01-19,BR001,50024.44370418854,229412.2963774332,871,M,Engineer,Retail,High,Verified,93947.98900192464,1987-06-01,38,24,11006.17,1,365
CUST109524,2005-05-27,1565049306375918,Active,Joint,2025-02-11,BR001,52026.47949278657,436025.9356533972,406,M,Engineer,Corporate,Medium,Pending,97891.69203965584,1995-05-30,30,1,10621.52,1,7300
CUST109439,2020-05-23,1440944541265447,Active,Secondary,2025-04-07,BR001,11038.56116628248,335488.0930743917,316,M,Entrepreneur,HNI,Low,Verified,38168.81032686056,1990-05-31,35,14,79901.25,1,1825
CUST106618,2014-05-25,9580676266062146,Active,Joint,2025-03-27,BR001,51811.31544154133,108022.82786727938,564,M,Software Developer,Corporate,High,Rejected,45246.50712791685,1991-05-31,34,4,83635.51,0,4015
CUST104870,2009-05-26,2213094009295627,Active,Primary,2025-01-15,BR001,67429.44644552779,82848.16399867692,523,F,Teacher,Retail,Low,Pending,50752.19351607242,1952-06-09,73,15,34229.88,1,5840
CUST113364,2015-05-25,8004399327826161,Active,Secondary,2025-03-17,BR001,58140.32621597145,178434.0687636849,498,M,Artist,HNI,High,Pending,56135.83797977907,1987-06-01,38,6,97556.58,0,3650
CUST105180,2019-05-24,2957862002357293,Active,Primary,2025-01-13,BR001,35445.11241193992,17572.46549534304,846,F,Entrepreneur,Retail,Low,Verified,27215.803170929703,1957-06-08,68,9,99421.89,0,2190
CUST112903,2019-05-24,6350160349921330,Active,Primary,2025-02-24,BR001,68883.60480904134,47830.20353606439,394,F,Scientist,HNI,Low,Pending,23386.536220625258,1972-06-04,53,8,27593.21,0,2190
CUST108815,2012-05-25,6015594236542457,Active,Secondary,2025-05-18,BR001,80019.85474306272,287458.8228742972,660,F,Farmer,Retail,Low,Pending,45874.61999928137,1989-05-31,36,19,25955.92,1,4745
CUST105790,2014-05-25,1722326749565713,Active,Secondary,2025-05-17,BR001,13082.40658868337,54598.52134009555,815,F,Accountant,Corporate,High,Rejected,67433.85962027668,1951-06-10,74,15,95573.13,1,4015
CUST104747,2014-05-25,3297305009619897,Active,Joint,2025-03-20,BR001,27783.145681898317,274657.0529874413,490,F,Software Developer,Retail,Low,Verified,21398.04626046932,1976-06-03,49,25,96687.64,0,4015
CUST100651,2018-05-24,2725821114774331,Active,Joint,2025-02-10,BR001,38398.43686943019,261241.68918955448,485,F,Accountant,Retail,Low,Rejected,26818.632843355917,1988-05-31,37,19,78303.29,0,2555
CUST111105,2017-05-24,7285624472682377,Active,Secondary,2025-05-10,BR001,54846.81629717034,262304.5996520048,564,F,Scientist,Corporate,Low,Rejected,19192.95373021808,1982-06-02,43,26,98387.05,1,2920
CUST102995,2017-05-24,8442384319255986,Active,Primary,2025-02-16,BR001,79799.75615236803,203846.9071051865,727,F,Doctor,Retail,Medium,Rejected,77664.72574451179,1981-06-02,44,9,26740.13,1,2920
CUST103672,2013-05-25,5194578925551331,Active,Joint,2025-03-10,BR001,44510.81553246999,482143.7675697955,735,M,Scientist,Retail,Low,Pending,37464.74043524329,1981-06-02,44,8,41112.96,1,4380
CUST104170,2021-05-23,2087232343921467,Active,Joint,2025-04-20,BR001,71673.77659280482,149454.65179275168,664,F,Accountant,Retail,Medium,Verified,96742.30190344864,1987-06-01,38,25,22117.39,1,1460
CUST110268,2010-05-26,5926178587694946,Active,Primary,2025-03-06,BR001,41391.690306380566,59582.70061102373,407,F,Entrepreneur,HNI,Medium,Pending,32846.37044702719,2003-05-28,22,22,89041.83,1,5475
CUST101424,2006-05-27,3868604551699986,Active,Secondary,2025-02-26,BR001,65255.998858702646,234325.94212964093,326,M,Engineer,HNI,Medium,Rejected,46898.81422140836,1957-06-08,68,21,51012.77,0,6935
CUST107174,2019-05-24,1166057500392445,Active,Secondary,2025-02-09,BR001,14156.163500461991,136258.41583552968,820,F,Artist,Corporate,High,Verified,70363.8027282297,1951-06-10,74,28,58205.0,0,2190
CUST106315,2013-05-25,8682919763429635,Active,Secondary,2025-01-21,BR001,66443.23494205954,342273.81624225865,748,M,Engineer,Retail,High,Verified,25222.51010105075,1952-06-09,73,26,45406.31,1,4380
CUST105851,2008-05-26,8643019229055016,Active,Primary,2025-03-09,BR001,25815.235894469857,120238.73405642244,623,M,Scientist,HNI,Low,Rejected,64737.92728829344,1951-06-10,74,19,29113.19,1,6205
CUST102040,2011-05-26,2276893093839392,Active,Primary,2025-05-02,BR001,55694.76514628092,325624.629764364,345,F,Artist,Corporate,High,Pending,39840.19696527148,1997-05-29,28,12,10429.62,0,5110
CUST106006,2007-05-27,3348564620775625,Active,Primary,2025-02-16,BR001,74211.83162470353,170849.0902106376,706,M,Farmer,Retail,Low,Verified,45804.21513012721,1983-06-02,42,27,74865.15,1,6570
CUST108412,2013-05-25,1252525313744026,Active,Secondary,2025-03-16,BR001,57553.67832398005,217149.19829424025,897,M,Teacher,Retail,Medium,Pending,73211.48779736848,1962-06-07,63,3,63512.77,0,4380
CUST113528,2008-05-26,5279644968014999,Active,Primary,2025-01-27,BR001,3227.0247749395685,41797.407936217285,773,M,Doctor,HNI,Medium,Rejected,26247.86569479302,1958-06-08,67,16,59552.96,0,6205
CUST110856,2007-05-27,8257506880884059,Active,Primary,2025-01-20,BR001,83020.98543763738,79502.27398410604,670,M,Accountant,HNI,Low,Pending,18942.242189524037,1995-05-30,30,23,5591.92,1,6570
CUST109036,2019-05-24,6022682474622161,Active,Joint,2025-01-16,BR001,37914.800099374566,59402.84713637844,517,F,Software Developer,Corporate,Medium,Pending,41740.266843864025,1970-06-05,55,7,76451.91,1,2190
CUST113956,2024-05-22,9453777977979713,Active,Primary,2025-03-30,BR001,67363.0425065,152326.43315080865,727,M,Software Developer,HNI,Low,Verified,41745.391897124726,1995-05-30,30,3,6220.1,1,365
CUST114070,2021-05-23,1277448633025710,Active,Joint,2025-02-19,BR001,13159.018354085183,314436.4651527461,607,F,Teacher,Retail,Low,Pending,22610.890476401797,1980-06-02,45,5,7153.74,1,1460
CUST112459,2016-05-24,6787425746581562,Active,Joint,2025-01-30,BR001,53861.2519300121,475137.9233642875,346,M,Software Developer,HNI,Low,Rejected,99889.49491755434,1968-06-05,57,20,18731.34,1,3285
CUST112737,2021-05-23,2393215034209749,Active,Joint,2025-02-20,BR001,11747.818696979251,275403.8771842956,533,F,Merchant,HNI,Medium,Pending,55143.2120635091,1992-05-30,33,9,63562.26,1,1460
CUST102258,2021-05-23,1933218723654214,Active,Secondary,2025-03-25,BR001,38273.57926753447,315807.963323376,495,M,Artist,HNI,High,Rejected,88624.06529351724,1962-06-07,63,5,82035.42,1,1460
CUST103890,2017-05-24,9662366730972974,Active,Secondary,2025-04-15,BR001,49730.7615780424,128133.37840477878,671,F,Artist,Corporate,Medium,Verified,92080.90369574208,1986-06-01,39,16,7760.02,1,2920
CUST104911,2010-05-26,9027542862373994,Active,Primary,2025-03-07,BR001,23145.823687567,466982.8352622404,709,M,Artist,Corporate,Medium,Pending,46317.27113696277,1945-06-11,80,4,95520.86,1,5475
CUST100360,2015-05-25,1640437603707306,Active,Primary,2025-01-26,BR001,32272.43209888955,94715.59858167454,809,F,Accountant,Corporate,Medium,Rejected,58601.21285543015,1997-05-29,28,6,11486.43,0,3650
CUST109236,2023-05-23,3636320125879430,Active,Secondary,2025-05-21,BR001,39827.26354133128,15924.899707465816,353,F,Accountant,Corporate,Low,Rejected,96064.78777404508,1986-06-01,39,23,17099.06,1,730
CUST110270,2011-05-26,7493166966785177,Active,Joint,2025-01-01,BR001,23134.077802225995,337930.4669279286,482,M,Teacher,Corporate,Low,Pending,70276.56455320412,1972-06-04,53,7,45671.43,0,5110
CUST109038,2009-05-26,1995794513188113,Active,Secondary,2025-03-03,BR001,84254.46111573908,94311.6845489569,632,F,Scientist,HNI,Medium,Verified,18011.640528690183,1956-06-08,69,30,85718.03,1,5840
CUST114945,2012-05-25,1261107864822175,Active,Secondary,2025-02-15,BR001,68520.33295643095,224021.1688109037,351,F,Entrepreneur,HNI,Low,Rejected,12373.4772047538,1956-06-08,69,1,79272.18,0,4745
CUST105961,2021-05-23,1395339247691368,Active,Secondary,2025-01-22,BR001,84904.97466360517,34870.44447963743,488,M,Merchant,Corporate,Medium,Pending,28903.809238661248,1991-05-31,34,18,34881.03,0,1460
CUST102367,2008-05-26,7326344506018207,Active,Secondary,2025-04-29,BR001,90946.91955112889,189735.29037274132,769,M,Entrepreneur,Corporate,Low,Verified,24966.918573612245,1949-06-10,76,3,74651.71,1,6205
CUST102944,2010-05-26,8443433603949484,Active,Primary,2025-04-06,BR001,455.1204391408658,497823.5236861281,324,F,Software Developer,HNI,Low,Pending,32961.22690035352,1979-06-03,46,9,84626.59,1,5475
CUST112355,2015-05-25,3906669834911765,Active,Secondary,2025-01-03,BR001,56061.01274496178,329079.64207981684,762,F,Teacher,Corporate,Medium,Pending,70071.71166895694,1968-06-05,57,7,56222.62,0,3650
CUST100523,2005-05-27,8626439765501032,Active,Secondary,2025-03-23,BR001,54734.2787217942,356152.28542459017,320,M,Merchant,Retail,Low,Rejected,18993.19067197528,1986-06-01,39,25,10279.92,0,7300
CUST106319,2024-05-22,8568842923664046,Active,Joint,2025-01-18,BR001,32095.82978902974,38215.12032635878,537,M,Entrepreneur,HNI,Medium,Rejected,84957.08569048127,1984-06-01,41,23,24184.36,1,365
CUST102909,2017-05-24,4486588546299325,Active,Primary,2025-01-05,BR001,85618.87850351044,424860.0486340471,857,F,Artist,Retail,High,Verified,81580.79896720212,1983-06-02,42,2,4621.62,0,2920
CUST105378,2009-05-26,5392007507888162,Active,Secondary,2025-03-20,BR001,96237.9433622842,494926.60751459777,393,M,Merchant,HNI,Low,Pending,69617.2899290449,1956-06-08,69,9,46434.29,1,5840
CUST104140,2016-05-24,3686272855911067,Active,Joint,2025-02-19,BR001,38991.15489277969,173252.54692800093,699,M,Scientist,Retail,Medium,Verified,93343.01011796872,1970-06-05,55,29,19577.41,1,3285
CUST110591,2013-05-25,7324389536758007,Active,Primary,2025-04-10,BR001,78097.2181311321,120047.34645260118,673,M,Scientist,HNI,High,Rejected,84053.51558361168,1952-06-09,73,19,91940.69,1,4380
CUST102649,2018-05-24,6258952688594885,Active,Joint,2025-02-18,BR001,26136.42945280468,399461.0837844916,627,M,Teacher,Retail,High,Rejected,52174.04297923483,1976-06-03,49,17,4324.96,1,2555
CUST109336,2019-05-24,5384588249540276,Active,Primary,2025-04-03,BR001,85376.31205060381,377386.3854325433,545,F,Scientist,Retail,Medium,Rejected,49936.339261974834,1968-06-05,57,20,73279.38,1,2190
CUST109906,2021-05-23,4881432050966106,Active,Secondary,2025-04-21,BR001,20139.064048587486,244771.9658009132,793,F,Artist,Corporate,Medium,Pending,62539.617984871664,1969-06-05,56,20,40882.1,1,1460
CUST108274,2021-05-23,2937655693772831,Active,Primary,2025-02-15,BR001,96392.63927220998,44766.72893574437,443,F,Engineer,Retail,High,Verified,73750.2822206594,1956-06-08,69,22,69194.24,1,1460
CUST105830,2006-05-27,6416723273044313,Active,Primary,2025-02-08,BR001,69614.94318216694,454363.5690126004,351,F,Farmer,Corporate,High,Rejected,39442.92068701561,1946-06-11,79,27,35586.33,0,6935
CUST107808,2015-05-25,1518528642600384,Active,Primary,2025-02-26,BR001,29986.512975742764,42568.45930332037,890,F,Scientist,Corporate,Medium,Pending,92354.0769578566,1983-06-02,42,11,55621.73,1,3650
CUST107420,2021-05-23,4524339778047897,Active,Secondary,2025-02-15,BR001,37402.60391311286,135862.9950889747,310,F,Teacher,HNI,Low,Verified,96060.79619220298,2005-05-27,20,27,34977.26,0,1460
CUST101561,2010-05-26,8812717879844593,Active,Joint,2025-05-06,BR001,41767.15065341881,138428.70014599847,597,F,Entrepreneur,Retail,Low,Pending,99139.5012376728,1963-06-07,62,12,39186.43,1,5475
CUST102029,2023-05-23,8553942649688384,Active,Secondary,2025-02-06,BR001,76226.26875951818,124465.67648991475,514,M,Entrepreneur,Retail,High,Rejected,95422.9092782962,1989-05-31,36,19,25960.46,0,730
CUST114753,2012-05-25,4749149127643529,Active,Secondary,2025-05-02,BR001,15624.501255248137,278521.1223842403,863,F,Merchant,Corporate,High,Pending,29812.067786943084,1986-06-01,39,13,54466.16,0,4745
CUST112837,2011-05-26,6593543904172754,Active,Primary,2025-03-09,BR001,21844.178698025265,403770.52836859785,329,F,Accountant,Corporate,Medium,Pending,15170.887338048906,1948-06-10,77,14,40124.6,1,5110
CUST113366,2009-05-26,8549547285841871,Active,Secondary,2025-01-25,BR001,12813.687169729448,416548.4337065845,395,M,Software Developer,Retail,High,Verified,14090.891381395471,1973-06-04,52,9,28008.11,1,5840
CUST111588,2018-05-24,7549870714835372,Active,Secondary,2025-05-06,BR001,68104.84851070793,115684.21851076324,602,M,Accountant,HNI,Medium,Pending,17603.229434302946,1964-06-06,61,20,16746.58,1,2555
CUST100553,2005-05-27,7387439186769881,Active,Joint,2025-03-06,BR001,7113.421713367529,81547.68209071735,744,M,Doctor,Corporate,Medium,Pending,20240.89735314536,1946-06-11,79,19,84963.93,1,7300
CUST104037,2022-05-23,2111583632209973,Active,Secondary,2025-04-04,BR001,5568.662755615672,363916.95673388056,637,F,Scientist,HNI,Low,Rejected,64450.788619797015,1982-06-02,43,25,28285.66,1,1095
CUST104693,2018-05-24,8622584104463683,Active,Secondary,2025-04-03,BR001,45256.31880273685,316438.24244769494,627,F,Doctor,Retail,Medium,Verified,69973.80228659455,1975-06-04,50,3,92569.23,1,2555
CUST104320,2010-05-26,7063544806324809,Active,Secondary,2025-04-14,BR001,76409.31805285631,112322.99430507862,898,M,Engineer,HNI,High,Verified,89489.23360833446,1953-06-09,72,15,97230.79,1,5475
CUST103980,2009-05-26,7635005378262638,Active,Secondary,2025-03-07,BR001,83578.85860683692,412722.5794109725,570,M,Accountant,Corporate,High,Verified,23512.030481916663,2006-05-27,19,30,27612.98,1,5840
CUST114876,2011-05-26,8300974954721970,Active,Secondary,2025-02-15,BR001,93138.32830436206,461579.3239881194,670,F,Farmer,HNI,High,Pending,16411.73131381858,1957-06-08,68,28,8278.28,1,5110
CUST110340,2009-05-26,7869521418555096,Active,Primary,2025-02-25,BR001,99925.03701794927,207217.8155358109,507,F,Teacher,Retail,Low,Rejected,66221.07311351194,1992-05-30,33,29,89113.22,1,5840
CUST111866,2009-05-26,8220978711996592,Active,Joint,2025-04-27,BR001,2483.9228341050234,430584.1410673692,513,M,Teacher,Retail,Low,Pending,52467.86400653303,1986-06-01,39,28,25640.39,0,5840
CUST100817,2014-05-25,6809486200127710,Active,Secondary,2025-01-04,BR001,38846.31288400196,192568.57127069685,802,M,Software Developer,HNI,Low,Rejected,54958.016336991874,1981-06-02,44,15,5987.27,1,4015
CUST114192,2020-05-23,5153797098948854,Active,Secondary,2025-03-25,BR001,76629.65057149545,275945.9902983672,716,M,Doctor,HNI,Medium,Pending,37466.953007231365,1996-05-29,29,18,61343.53,1,1825
CUST109526,2019-05-24,8273071852010959,Active,Secondary,2025-05-16,BR001,24836.230120648623,339979.9874095875,334,M,Engineer,Retail,Medium,Pending,27918.992205694343,1953-06-09,72,30,43292.03,0,2190
CUST111363,2014-05-25,9166020681724348,Active,Secondary,2025-03-21,BR001,63674.80371683537,268297.58473257255,788,F,Accountant,Corporate,Low,Pending,95095.0023506935,1959-06-08,66,19,5373.75,1,4015
CUST113055,2024-05-22,6140449392071790,Active,Joint,2025-01-16,BR001,41260.03499875536,183219.75007944732,392,F,Artist,HNI,Medium,Verified,51498.83343015232,1963-06-07,62,6,13748.52,1,365
CUST113702,2013-05-25,7204359159651780,Active,Secondary,2025-03-02,BR001,85704.01673398408,205066.3079067883,720,F,Software Developer,Corporate,High,Pending,28530.33225002213,1985-06-01,40,5,98836.83,1,4380
CUST102527,2022-05-23,2381631992975935,Active,Joint,2025-04-12,BR001,67401.15017201663,180384.95073189025,699,F,Teacher,Retail,Medium,Verified,85653.21741402501,1957-06-08,68,12,86269.82,1,1095
CUST107382,2018-05-24,5307949703759959,Active,Secondary,2025-01-25,BR001,53967.41219122944,441470.7631587508,596,M,Merchant,HNI,Medium,Pending,49835.508444855936,1983-06-02,42,7,41178.77,1,2555
CUST101813,2024-05-22,8824168592104245,Active,Joint,2025-04-24,BR001,42237.50057022146,100489.5221003838,538,F,Merchant,Retail,Low,Pending,10711.417127510931,1985-06-01,40,23,76237.57,1,365
CUST110172,2018-05-24,1924475556698494,Active,Secondary,2025-04-21,BR001,16584.794677858805,398000.67486501846,547,M,Merchant,Retail,High,Verified,40547.08998327846,1981-06-02,44,9,84231.64,0,2555
CUST103705,2006-05-27,8791285278194981,Active,Secondary,2025-05-04,BR001,8452.817330519834,55731.87633659406,467,M,Accountant,Retail,Low,Rejected,54987.2066701037,2007-05-27,18,24,12688.75,1,6935
CUST107541,2008-05-26,6801992605704917,Active,Secondary,2025-03-26,BR001,26571.81390992418,497874.1393473968,646,M,Engineer,HNI,Medium,Verified,15792.403226510049,1984-06-01,41,25,89926.17,0,6205
CUST106128,2014-05-25,6584967905388115,Active,Joint,2025-03-22,BR001,65496.12374555979,353625.1310806883,875,M,Doctor,HNI,High,Verified,71155.9289066223,1962-06-07,63,23,16269.95,1,4015
CUST105768,2012-05-25,2953440030055787,Active,Joint,2025-01-07,BR001,25416.04655206743,421565.9870307164,486,M,Farmer,HNI,Medium,Verified,12622.61021115039,2002-05-28,23,27,27904.13,1,4745
CUST106965,2022-05-23,5767379200167925,Active,Joint,2025-03-25,BR001,57833.28964105974,89456.34074296284,603,M,Engineer,Corporate,High,Rejected,42460.433467693816,2006-05-27,19,19,56034.89,1,1095
CUST108144,2017-05-24,9461205191094566,Active,Primary,2025-03-08,BR001,91252.46114814792,170565.75486806117,696,M,Merchant,Corporate,Low,Pending,68631.633385333,2002-05-28,23,4,53525.7,1,2920
CUST112071,2018-05-24,8963475884175294,Active,Joint,2025-03-21,BR001,72361.65535457882,54893.73091761348,816,F,Entrepreneur,Retail,High,Pending,22708.059690468595,1999-05-29,26,30,17968.62,1,2555
CUST103850,2010-05-26,8013607006788973,Active,Joint,2025-03-14,BR001,18125.037916003672,156016.27610667964,453,F,Teacher,HNI,High,Verified,38753.27760255402,1990-05-31,35,3,57325.61,1,5475
CUST103459,2021-05-23,1831225745264495,Active,Joint,2025-04-01,BR001,70859.99718581689,338741.3057556573,557,M,Artist,Retail,Low,Rejected,20887.36908904957,1993-05-30,32,4,62990.99,1,1460
CUST100677,2017-05-24,6552004158599516,Active,Secondary,2025-04-08,BR001,61515.65144629474,250795.2360654458,480,F,Accountant,HNI,High,Pending,55632.90072267608,1962-06-07,63,19,99545.15,1,2920
CUST104315,2012-05-25,1443134012338684,Active,Joint,2025-04-03,BR001,91994.11101292889,436596.7050435353,418,M,Accountant,Retail,Low,Verified,44730.64882744485,1979-06-03,46,4,17827.92,1,4745
CUST109833,2012-05-25,9425180478008514,Active,Primary,2025-03-04,BR001,39520.43486717613,186870.74673338453,443,M,Accountant,Corporate,Low,Pending,10551.44311705789,1984-06-01,41,30,53232.64,1,4745
CUST102666,2013-05-25,1984298307625820,Active,Secondary,2025-01-27,BR001,68956.02123934527,106997.77931786553,724,M,Farmer,Corporate,Low,Pending,64033.23501795183,1953-06-09,72,5,36891.21,0,4380
CUST109155,2009-05-26,4068374706075648,Active,Joint,2025-02-16,BR001,56052.54035272116,283090.15308101213,825,M,Merchant,Corporate,Low,Pending,98262.13960419277,1967-06-06,58,25,3443.81,0,5840
CUST108879,2011-05-26,6380834128732652,Active,Joint,2025-02-25,BR001,42583.520432814046,473406.5815882165,398,F,Software Developer,Retail,High,Rejected,60002.4233632404,1952-06-09,73,22,89322.31,1,5110
CUST111826,2017-05-24,6619430245788000,Active,Primary,2025-03-18,BR001,27292.215949622638,497658.53195905103,598,F,Doctor,Retail,High,Pending,17674.10752693892,1955-06-09,70,24,83017.73,1,2920
CUST100672,2007-05-27,6186193751217256,Active,Primary,2025-03-14,BR001,47731.72579043138,271334.471760361,537,M,Engineer,HNI,Low,Verified,31561.678867328774,2006-05-27,19,11,12072.86,1,6570
